aX,aY,aZ,gX,gY,gZ
0.339,-0.899,-0.389,3.845,7.629,11.719
0.334,-0.907,-0.405,4.761,6.165,10.803
-0.131,0.145,2.481,-109.680,0.854,170.227
-0.353,0.266,2.709,-142.883,-3.540,188.293
-0.769,0.674,2.875,-182.007,-11.597,198.059
-1.251,1.281,2.953,-227.966,-20.142,176.270
-1.718,1.630,3.067,-272.461,-19.897,114.075
-1.950,1.564,3.232,-310.974,-9.827,15.198
-2.042,1.119,3.413,-343.140,15.930,-88.867
-2.068,0.543,3.472,-364.502,56.396,-174.927
-2.077,0.057,3.404,-375.732,99.365,-236.755
-2.093,-0.204,3.272,-386.597,135.376,-284.180
-2.063,-0.319,3.076,-402.954,160.583,-331.238
-2.031,-0.475,2.802,-422.485,186.707,-379.272
-1.992,-0.648,2.442,-438.354,221.558,-424.927
-2.003,-0.832,2.023,-443.237,260.742,-465.637
-2.042,-0.996,1.530,-432.861,299.744,-496.704
-2.052,-1.101,1.014,-416.443,330.383,-519.775
-1.998,-1.205,0.556,-399.536,344.910,-539.551
-1.887,-1.313,0.217,-382.568,343.994,-553.345
-1.721,-1.332,-0.004,-366.943,332.153,-559.814
-1.545,-1.432,-0.130,-352.722,318.726,-559.082
-1.353,-1.558,-0.269,-340.088,307.373,-548.645
-1.121,-1.600,-0.393,-334.595,295.227,-526.062
-0.902,-1.580,-0.480,-334.778,279.114,-491.150
-0.728,-1.495,-0.471,-341.736,252.258,-450.500
-0.653,-1.346,-0.403,-353.088,218.079,-411.194
-0.691,-1.160,-0.368,-361.084,187.134,-382.568
-0.668,-1.047,-0.314,-356.934,165.283,-366.272
-0.620,-1.001,-0.328,-335.022,160.278,-356.384
-0.612,-0.994,-0.380,-304.565,168.457,-345.215
-0.552,-0.998,-0.375,-281.982,176.208,-333.862
-0.545,-1.040,-0.298,-270.386,180.359,-320.374
-0.586,-1.077,-0.242,-267.151,179.443,-307.434
-0.634,-1.124,-0.157,-268.005,176.758,-299.805
-0.673,-1.139,-0.104,-274.475,178.101,-298.889
-0.705,-1.187,-0.110,-281.372,182.251,-301.453
-0.794,-1.270,-0.095,-287.537,184.021,-307.678
-0.800,-1.378,-0.086,-294.739,184.387,-316.101
-0.760,-1.522,-0.144,-298.340,191.772,-322.876
-0.722,-1.762,-0.283,-294.739,207.031,-322.144
-0.511,-1.997,-0.468,-287.659,220.093,-311.951
-0.330,-2.233,-0.608,-274.475,221.802,-288.452
-0.319,-2.405,-0.670,-252.563,211.853,-253.235
-0.638,-2.705,-0.610,-224.304,200.928,-214.600
-1.202,-3.487,-0.931,-183.716,193.909,-182.678
-1.412,-3.704,-1.651,-148.682,186.218,-145.935
-0.757,-3.999,-3.099,-83.862,171.997,-94.421
-0.895,-4.000,-2.759,36.743,73.914,-29.480
-1.317,-3.167,-0.823,30.334,7.446,17.090
-0.578,-2.053,-0.638,-3.113,66.467,26.978
0.083,-1.234,-0.074,-10.254,83.679,27.710
0.576,-0.514,0.012,-34.241,69.275,21.973
0.941,0.195,0.045,-81.360,64.819,15.198
1.260,0.576,0.071,-110.596,70.984,-3.296
1.195,0.377,0.074,-100.769,76.538,-19.226
0.846,-0.114,0.047,-85.083,74.158,-31.494
0.554,-0.751,-0.266,-79.163,71.655,-42.236
0.259,-1.485,-0.716,-68.420,64.758,-41.748
-0.109,-2.041,-1.012,-47.241,42.419,-23.315
-0.480,-2.003,-0.792,-22.705,18.311,3.235
-0.561,-1.615,-0.459,-6.653,18.188,19.653
-0.322,-1.297,-0.166,-0.671,24.170,23.499
-0.036,-1.090,-0.213,2.075,28.992,25.635
0.215,-0.991,-0.201,-3.052,41.992,19.531
0.315,-0.825,-0.169,-2.380,16.724,18.921
0.360,-0.631,-0.164,0.916,17.822,25.146
0.396,-0.546,-0.266,2.319,22.400,23.376
0.348,-0.588,-0.352,-2.197,13.855,15.991
0.261,-0.676,-0.371,-7.019,3.357,7.324
0.227,-0.853,-0.366,-6.958,1.831,2.075
0.192,-1.005,-0.341,-5.554,0.305,1.221
0.178,-1.095,-0.325,-5.249,-2.930,2.441
0.094,-1.115,-0.256,-5.615,-5.249,3.418
0.141,-1.087,-0.224,-3.235,-5.493,8.240
0.194,-1.038,-0.229,-4.333,-5.249,8.972
0.196,-0.990,-0.240,-8.057,-5.615,7.385
0.272,-0.954,-0.282,-4.700,-8.545,11.536
0.283,-0.927,-0.266,-2.991,-8.606,11.230
0.304,-0.933,-0.264,-0.610,-12.756,9.033
0.279,-0.947,-0.233,1.892,-14.160,6.775
0.281,-0.963,-0.243,3.113,-12.390,3.479
0.256,-0.985,-0.228,4.517,-9.949,-0.244
0.242,-1.002,-0.260,6.165,-8.118,-1.831
0.230,-0.985,-0.284,6.226,-8.240,-1.404
0.193,-0.961,-0.307,6.409,-9.094,-0.122
0.196,-0.950,-0.321,5.798,-7.568,0.000
0.235,-0.934,-0.314,5.249,-5.127,-0.305
0.260,-0.935,-0.308,6.653,-2.441,-0.183
0.268,-0.952,-0.324,7.446,0.244,0.000
0.260,-0.903,-0.285,8.118,1.709,0.610
0.239,-0.919,-0.284,8.850,3.845,-1.526
0.238,-0.928,-0.281,7.629,4.089,-2.869
0.225,-0.943,-0.283,5.005,3.052,-3.479
0.222,-0.960,-0.279,3.479,2.747,-3.235
0.215,-0.933,-0.259,1.526,1.648,-2.502
0.216,-0.945,-0.271,0.244,0.732,-2.869
0.229,-0.943,-0.287,-0.610,-0.549,-2.869
0.228,-0.950,-0.292,0.061,-1.953,-2.991
0.222,-0.959,-0.299,1.770,-2.686,-3.296
0.220,-0.960,-0.298,3.540,-4.028,-3.174
0.217,-0.964,-0.284,4.578,-5.737,-3.052
0.208,-0.969,-0.279,4.944,-7.324,-2.380
0.217,-0.977,-0.296,3.662,-7.446,-0.671
0.230,-0.946,-0.300,3.052,-8.118,1.831
0.240,-0.922,-0.305,3.845,-8.606,1.831
0.229,-0.901,-0.265,6.592,-7.996,0.793
0.229,-0.904,-0.270,5.859,-7.324,-0.488
0.128,-0.914,-0.248,5.066,-9.338,-1.404
0.245,-0.954,-0.351,7.385,8.362,0.549
0.235,-0.970,-0.368,5.737,2.808,0.610
0.193,-0.954,-0.330,3.113,-10.010,0.793
0.225,-0.962,-0.327,3.235,-8.301,2.075
0.233,-0.928,-0.287,4.822,-7.690,3.113
0.232,-0.916,-0.264,5.432,-8.057,2.625
0.240,-0.900,-0.260,4.700,-7.629,1.465
0.246,-0.893,-0.259,3.113,-7.568,-0.305
0.236,-0.917,-0.271,2.869,-7.141,-2.014
0.242,-0.946,-0.287,2.686,-6.104,-2.563
0.241,-0.958,-0.297,2.136,-5.798,-2.380
0.226,-0.957,-0.310,2.136,-5.615,-1.892
-0.321,-0.172,2.414,-62.805,10.742,124.756
-0.424,-0.171,2.651,-73.059,30.884,151.611
-0.618,-0.088,2.872,-94.055,59.265,179.443
-0.995,0.147,2.969,-134.033,83.313,196.350
-1.438,0.526,2.990,-186.340,94.604,183.167
-1.868,0.866,3.057,-241.882,96.619,135.925
-2.129,0.905,3.136,-293.152,97.412,53.040
-2.221,0.542,3.257,-339.783,104.431,-46.814
-2.317,-0.016,3.379,-385.193,111.206,-140.930
-2.434,-0.540,3.421,-429.199,120.972,-221.130
-2.409,-0.959,3.316,-465.881,142.944,-287.354
-2.245,-1.270,3.138,-491.699,173.340,-347.290
-2.051,-1.488,2.975,-507.507,204.712,-397.827
-1.868,-1.624,2.753,-519.226,234.253,-436.096
-1.696,-1.729,2.481,-530.884,259.094,-463.501
-1.563,-1.764,2.107,-537.415,281.372,-479.370
-1.534,-1.662,1.676,-534.546,301.697,-482.727
-1.546,-1.481,1.223,-526.611,312.317,-487.122
-1.464,-1.369,0.823,-522.583,311.218,-504.517
-1.397,-1.331,0.470,-519.775,304.260,-525.452
-1.362,-1.341,0.217,-505.249,295.410,-538.818
-1.354,-1.322,0.059,-486.816,281.250,-548.462
-1.400,-1.437,-0.069,-466.125,262.573,-560.730
-1.466,-1.641,-0.304,-436.035,253.540,-570.679
-1.378,-1.788,-0.609,-406.677,253.723,-573.608
-1.088,-1.820,-0.783,-389.648,253.845,-566.467
-0.847,-1.804,-0.733,-383.423,243.652,-541.870
-0.748,-1.720,-0.672,-381.653,216.309,-500.427
-0.753,-1.588,-0.602,-380.615,182.129,-459.900
-0.810,-1.528,-0.544,-374.023,159.424,-430.725
-0.871,-1.479,-0.492,-358.459,153.992,-411.865
-0.831,-1.400,-0.398,-343.811,160.095,-396.729
-0.774,-1.402,-0.326,-333.374,167.297,-382.996
-0.753,-1.381,-0.256,-328.247,169.922,-368.835
-0.767,-1.386,-0.230,-324.036,169.495,-355.652
-0.796,-1.400,-0.260,-316.895,167.542,-348.389
-0.819,-1.371,-0.230,-304.993,164.856,-344.788
-0.851,-1.310,-0.150,-291.382,161.621,-342.834
-0.893,-1.297,-0.115,-272.217,164.429,-341.919
-0.914,-1.422,-0.146,-246.277,174.866,-339.966
-0.953,-1.697,-0.232,-214.172,182.312,-336.182
-1.007,-2.150,-0.297,-180.481,180.237,-331.238
-1.030,-3.446,-0.560,-135.376,175.598,-316.956
-0.718,-4.000,-2.254,-90.698,168.884,-269.775
-0.149,-4.000,-3.991,20.081,58.289,-137.146
-1.514,-4.000,-0.452,79.712,-122.986,3.052
-1.760,-2.806,-0.646,77.942,51.697,21.362
-0.897,-1.756,-0.184,81.848,156.372,43.274
-0.101,-1.177,-0.229,51.086,138.245,48.035
0.445,-0.328,-0.178,-17.395,76.477,28.381
0.937,0.286,-0.054,-62.866,27.527,-1.831
1.223,0.352,-0.018,-56.091,28.870,-33.691
1.165,0.006,-0.021,-37.903,49.377,-47.607
0.910,-0.351,-0.087,-41.260,53.406,-49.133
0.550,-0.882,-0.383,-50.659,43.457,-51.575
0.162,-1.491,-0.819,-44.495,27.283,-45.776
-0.225,-1.770,-0.872,-31.677,4.456,-28.931
-0.525,-1.676,-0.570,-16.235,0.549,-11.230
-0.530,-1.465,-0.350,-6.653,16.785,-3.723
-0.306,-1.323,-0.260,-7.446,21.851,-1.282
-0.078,-1.094,-0.191,-15.930,8.972,1.953
0.112,-0.904,-0.177,-20.691,2.319,1.648
0.228,-0.772,-0.130,-16.052,-0.488,0.916
0.355,-0.698,0.001,-11.963,-3.906,-0.122
0.268,-0.589,-0.198,-5.432,0.183,3.357
0.347,-0.651,-0.253,0.854,32.776,2.930
0.265,-0.728,-0.377,1.282,8.179,-4.639
0.182,-0.803,-0.380,0.549,-3.906,-4.883
0.131,-0.917,-0.377,0.977,-2.258,-3.479
0.072,-1.005,-0.346,0.732,-3.845,-2.380
0.039,-1.058,-0.321,-0.488,-5.371,1.038
0.058,-1.065,-0.320,-1.160,-4.761,5.615
0.072,-1.046,-0.316,-1.221,-4.395,8.911
0.083,-0.986,-0.288,-0.122,-4.333,11.108
0.160,-0.947,-0.292,3.845,-3.723,17.395
0.164,-0.885,-0.277,1.526,-4.456,17.212
0.204,-0.863,-0.267,0.488,-5.493,16.296
0.238,-0.876,-0.241,0.854,-5.310,14.771
0.237,-0.895,-0.239,-1.343,-6.958,10.437
0.210,-0.924,-0.256,-2.136,-7.751,8.179
0.207,-0.971,-0.278,0.671,-6.165,8.911
0.216,-1.013,-0.276,3.113,-4.944,9.155
0.211,-1.006,-0.276,3.540,-4.700,7.935
0.167,-1.006,-0.240,4.578,-7.080,7.935
0.175,-0.984,-0.239,4.272,-7.507,7.996
0.195,-0.966,-0.267,3.296,-4.578,6.592
0.210,-0.965,-0.275,5.615,-4.272,5.798
0.210,-0.966,-0.289,7.996,-2.014,5.127
0.204,-0.959,-0.315,8.667,0.061,3.967
0.192,-0.942,-0.336,7.690,0.916,2.808
0.184,-0.925,-0.336,6.653,1.343,1.343
0.168,-0.925,-0.322,6.531,1.953,0.305
0.156,-0.932,-0.323,5.432,2.502,-1.221
0.155,-0.941,-0.330,3.845,1.892,-2.563
0.163,-0.948,-0.322,3.418,0.977,-2.869
0.169,-0.957,-0.323,4.456,0.916,-2.502
0.171,-0.960,-0.325,4.700,0.549,-1.282
0.163,-0.967,-0.312,3.906,-0.671,1.038
0.150,-0.970,-0.309,2.747,-2.075,3.418
0.151,-0.961,-0.302,2.991,-2.625,5.432
0.159,-0.939,-0.300,3.662,-2.991,7.507
0.160,-0.919,-0.290,4.089,-4.395,8.423
0.174,-0.907,-0.276,4.028,-4.822,7.568
0.179,-0.914,-0.261,5.066,-5.554,6.226
0.176,-0.929,-0.263,5.615,-6.653,4.578
0.172,-0.944,-0.287,5.798,-6.714,3.967
0.182,-0.960,-0.310,5.859,-6.226,4.211
0.115,-0.965,-0.364,7.141,-6.592,4.883
0.200,-0.977,-0.315,9.399,8.728,8.484
0.193,-0.984,-0.345,10.254,-0.854,9.766
0.174,-0.966,-0.316,10.254,-7.019,10.010
0.186,-0.955,-0.311,11.536,-3.357,11.047
0.202,-0.947,-0.285,12.268,-2.930,10.925
0.195,-0.929,-0.269,10.681,-4.028,10.498
0.192,-0.909,-0.280,8.301,-3.906,8.728
0.194,-0.908,-0.299,6.348,-2.930,6.531
0.204,-0.928,-0.327,5.676,-2.075,4.272
0.228,-0.946,-0.375,5.981,-1.587,2.991
0.243,-0.965,-0.375,6.287,-3.113,2.686
0.651,-0.149,1.870,-20.081,156.189,-47.180
0.588,-0.166,1.896,-30.090,171.143,-51.147
0.526,-0.221,1.864,-43.884,188.904,-54.749
0.441,-0.249,1.771,-62.195,205.261,-59.204
0.359,-0.261,1.683,-79.285,215.332,-63.721
0.300,-0.282,1.549,-89.294,225.586,-68.604
0.281,-0.282,1.502,-89.355,236.023,-72.754
0.245,-0.266,1.547,-79.407,244.995,-76.050
0.232,-0.283,1.564,-65.613,253.296,-79.651
0.218,-0.301,1.645,-52.979,263.062,-82.703
0.138,-0.314,1.846,-41.931,272.644,-83.679
0.045,-0.370,2.008,-39.429,283.569,-82.703
0.014,-0.381,2.035,-53.711,301.941,-82.642
-0.035,-0.309,1.875,-82.458,324.402,-84.106
-0.107,-0.269,1.630,-109.802,342.896,-85.876
-0.158,-0.168,1.375,-127.197,356.995,-87.341
-0.290,0.042,1.059,-137.390,367.126,-90.271
-0.521,0.166,0.823,-135.193,376.526,-98.328
-0.616,0.330,0.582,-130.371,388.062,-115.662
-0.647,0.412,0.410,-132.141,393.738,-136.536
-0.675,0.394,0.297,-129.211,395.264,-153.503
-0.726,0.355,0.094,-123.840,396.545,-166.321
-0.788,0.262,-0.166,-122.742,395.569,-175.537
-0.925,0.121,-0.351,-112.000,395.508,-178.711
-1.079,-0.034,-0.515,-101.807,393.433,-181.213
-1.191,-0.171,-0.758,-109.009,386.963,-186.279
-1.221,-0.458,-0.970,-109.863,379.944,-186.523
-1.178,-0.668,-1.221,-106.140,369.690,-182.800
-1.263,-0.825,-1.489,-102.417,352.600,-172.852
-1.387,-1.014,-1.723,-91.553,327.637,-157.532
-1.284,-1.168,-1.934,-92.041,301.819,-143.311
-1.161,-1.216,-2.050,-95.764,277.649,-129.211
-1.137,-1.280,-2.088,-85.815,250.549,-112.671
-1.093,-1.280,-2.156,-77.209,222.290,-101.563
-0.989,-1.198,-2.131,-68.970,192.993,-92.834
-0.976,-1.220,-2.004,-47.668,164.001,-82.458
-0.863,-1.301,-1.873,-27.283,139.160,-78.735
-0.774,-1.376,-1.749,-13.062,117.615,-73.303
-0.724,-1.422,-1.643,-6.836,94.666,-62.256
-0.604,-1.463,-1.595,-4.700,75.745,-49.927
-0.498,-1.488,-1.648,-0.977,63.354,-37.292
-0.396,-1.484,-1.611,3.113,47.974,-25.574
-0.251,-1.421,-1.518,1.282,31.860,-15.625
-0.081,-1.313,-1.407,-5.066,19.836,-8.789
0.063,-1.159,-1.258,-8.911,9.094,-3.601
0.145,-1.002,-1.076,-8.057,0.061,-0.183
0.234,-0.877,-0.870,-8.301,-5.798,2.319
0.337,-0.721,-0.717,-10.498,-7.751,4.089
0.405,-0.597,-0.584,-14.282,-7.507,4.395
0.427,-0.507,-0.458,-17.395,-5.310,3.906
0.437,-0.477,-0.404,-18.677,-0.427,1.770
0.444,-0.494,-0.438,-20.020,6.531,-0.732
0.455,-0.518,-0.468,-23.560,12.695,-2.686
0.401,-0.548,-0.488,-26.367,15.625,-4.395
0.385,-0.624,-0.572,-27.405,17.822,-6.348
0.386,-0.698,-0.640,-23.376,22.217,-5.981
0.314,-0.776,-0.633,-13.184,23.437,-3.784
0.234,-0.826,-0.597,-6.775,23.499,-0.977
0.181,-0.833,-0.576,-7.507,25.574,1.465
0.138,-0.834,-0.563,-9.827,28.259,3.723
0.093,-0.815,-0.564,-13.062,29.663,4.089
0.088,-0.807,-0.626,-16.235,30.273,2.869
0.128,-0.818,-0.717,-17.761,31.677,2.502
0.155,-0.829,-0.789,-17.517,28.931,3.174
0.174,-0.853,-0.857,-14.221,22.522,4.211
0.190,-0.868,-0.922,-9.277,14.587,7.141
0.199,-0.857,-0.953,-6.104,4.883,10.986
0.143,-0.803,-0.936,-3.418,-4.822,15.198
0.084,-0.735,-0.897,-0.183,-10.254,19.226
0.106,-0.671,-0.853,1.221,-12.146,20.508
0.132,-0.612,-0.802,1.953,-16.663,18.250
0.142,-0.590,-0.762,5.066,-19.165,15.137
0.198,-0.587,-0.753,7.324,-17.761,11.292
0.251,-0.623,-0.757,8.484,-16.724,7.874
0.289,-0.644,-0.741,10.071,-16.052,6.226
0.301,-0.661,-0.713,10.864,-14.404,5.615
0.298,-0.658,-0.666,9.216,-12.573,4.456
0.303,-0.656,-0.626,7.812,-10.925,2.808
0.311,-0.677,-0.593,7.935,-8.301,1.221
0.311,-0.708,-0.568,9.338,-5.554,-0.488
0.305,-0.753,-0.555,10.254,-2.747,-1.282
0.318,-0.788,-0.563,9.094,0.366,-1.404
0.314,-0.806,-0.563,7.202,1.953,-0.671
0.306,-0.815,-0.564,5.798,2.136,0.671
0.302,-0.816,-0.563,5.005,2.747,2.136
0.277,-0.807,-0.554,3.601,3.296,3.601
0.262,-0.792,-0.575,1.587,4.761,4.456
0.266,-0.789,-0.615,-0.549,6.653,4.944
0.258,-0.789,-0.657,-1.648,7.874,5.554
0.256,-0.781,-0.694,-1.953,8.240,7.080
0.266,-0.754,-0.724,-3.052,7.568,7.751
0.269,-0.726,-0.744,-2.991,6.104,8.118
0.259,-0.704,-0.750,-0.122,4.333,8.362
0.249,-0.697,-0.748,2.930,2.747,7.202
0.262,-0.696,-0.741,4.150,1.160,5.249
0.264,-0.711,-0.739,5.798,-1.038,4.700
0.269,-0.739,-0.744,6.592,-3.296,4.700
0.261,-0.748,-0.733,6.042,-6.165,5.554
0.239,-0.734,-0.706,5.493,-7.996,6.897
0.226,-0.720,-0.680,5.676,-7.629,7.629
0.225,-0.714,-0.680,5.676,-6.409,7.263
0.242,-0.716,-0.675,5.554,-5.371,6.653
0.255,-0.711,-0.679,4.333,-4.578,5.432
0.274,-0.704,-0.674,2.502,-4.211,3.784
0.293,-0.700,-0.662,2.380,-4.028,2.930
0.299,-0.702,-0.660,3.845,-3.418,2.136
0.298,-0.708,-0.660,3.723,-2.991,0.732
0.302,-0.713,-0.654,3.052,-3.357,0.061
0.305,-0.725,-0.660,3.235,-2.747,0.671
0.303,-0.730,-0.672,4.211,-2.258,1.892
0.294,-0.736,-0.691,4.028,-2.686,3.357
0.290,-0.730,-0.707,3.235,-3.296,5.249
0.276,-0.718,-0.699,3.235,-3.845,6.592
0.265,-0.695,-0.689,4.883,-4.333,7.812
0.271,-0.671,-0.669,4.517,-4.333,7.446
0.274,-0.658,-0.643,4.700,-4.150,6.348
0.278,-0.650,-0.627,6.226,-3.418,4.639
0.294,-0.659,-0.625,7.812,-3.113,2.197
0.319,-0.685,-0.637,9.338,-2.869,0.305
0.673,0.070,1.928,-36.987,62.866,-25.635
0.640,0.126,2.048,-48.950,76.538,-28.870
0.622,0.201,2.171,-65.430,92.896,-35.767
0.601,0.276,2.256,-83.801,111.938,-45.227
0.562,0.310,2.333,-99.243,130.615,-55.481
0.533,0.356,2.378,-110.596,150.696,-65.735
0.478,0.373,2.417,-117.371,173.706,-76.416
0.397,0.399,2.502,-120.117,199.890,-88.196
0.266,0.412,2.598,-120.544,228.577,-100.159
0.117,0.379,2.709,-127.197,256.775,-115.295
0.058,0.394,2.758,-151.794,285.645,-135.315
0.073,0.413,2.696,-182.739,315.308,-154.968
0.079,0.409,2.588,-204.346,338.928,-172.058
0.068,0.435,2.441,-211.365,353.455,-186.707
0.036,0.470,2.380,-202.576,361.450,-196.106
-0.008,0.499,2.343,-183.350,367.249,-203.308
-0.064,0.430,2.238,-162.170,370.911,-212.463
-0.073,0.337,2.108,-143.738,375.061,-221.008
-0.085,0.262,2.037,-130.859,378.479,-225.098
-0.125,0.151,1.919,-119.446,381.348,-223.267
-0.122,0.106,1.781,-120.544,383.911,-219.177
-0.197,0.086,1.629,-126.099,386.169,-212.891
-0.307,0.007,1.331,-130.493,389.343,-206.177
-0.301,-0.082,0.954,-140.503,390.320,-202.087
-0.506,-0.076,0.514,-146.729,385.193,-199.951
-0.611,-0.154,0.267,-139.465,368.347,-196.106
-0.628,-0.112,0.103,-130.005,358.826,-191.284
-0.717,-0.053,-0.003,-113.281,353.394,-188.660
-0.833,-0.070,-0.114,-93.994,340.881,-190.369
-0.891,-0.087,-0.129,-79.773,325.134,-195.618
-0.874,-0.138,-0.156,-66.711,315.979,-200.684
-0.896,-0.231,-0.163,-52.734,310.791,-201.599
-1.008,-0.286,-0.179,-42.847,306.824,-198.364
-1.080,-0.314,-0.212,-43.762,301.331,-194.458
-1.087,-0.372,-0.282,-52.551,295.776,-192.078
-1.094,-0.526,-0.418,-56.824,290.222,-187.439
-1.054,-0.743,-0.684,-52.490,283.203,-177.246
-1.000,-0.842,-0.896,-48.035,270.447,-162.109
-0.979,-0.904,-1.005,-43.823,250.732,-145.569
-0.929,-0.908,-1.017,-36.621,229.370,-132.080
-0.934,-0.898,-0.953,-22.034,211.548,-121.460
-1.005,-0.904,-0.927,-6.775,196.594,-114.807
-0.958,-0.933,-0.985,-0.793,181.702,-114.502
-0.896,-0.987,-1.030,5.432,162.048,-114.197
-0.856,-1.093,-1.092,16.724,140.503,-110.657
-0.735,-1.193,-1.140,23.376,126.465,-106.445
-0.594,-1.239,-1.215,22.705,115.295,-97.717
-0.535,-1.246,-1.268,21.851,100.891,-84.106
-0.485,-1.214,-1.261,23.132,88.440,-71.045
-0.434,-1.177,-1.254,20.142,79.285,-61.096
-0.372,-1.150,-1.226,17.517,71.533,-52.917
-0.309,-1.131,-1.190,18.921,63.171,-46.753
-0.270,-1.110,-1.141,20.752,53.406,-40.710
-0.213,-1.088,-1.107,22.034,43.884,-32.898
-0.146,-1.078,-1.090,21.912,36.499,-25.085
-0.093,-1.027,-1.070,20.874,31.189,-17.578
-0.020,-0.944,-0.996,20.142,29.785,-9.888
0.021,-0.876,-0.936,17.456,25.330,-4.089
0.098,-0.790,-0.916,12.756,22.217,-0.671
0.170,-0.712,-0.875,7.935,23.132,3.601
0.202,-0.628,-0.836,4.395,20.325,6.958
0.232,-0.555,-0.818,3.052,16.785,8.179
0.256,-0.527,-0.833,4.822,14.160,8.179
0.275,-0.525,-0.850,7.568,10.498,6.470
0.286,-0.514,-0.815,11.475,6.653,4.150
0.286,-0.528,-0.779,14.282,1.709,1.770
0.284,-0.528,-0.722,14.465,-1.770,-1.343
0.280,-0.557,-0.662,17.151,-3.784,-3.845
0.259,-0.599,-0.581,20.569,-1.221,-4.883
0.242,-0.638,-0.555,20.203,6.165,-5.981
0.238,-0.672,-0.557,14.282,14.221,-6.653
0.224,-0.707,-0.580,7.751,18.372,-6.653
0.215,-0.764,-0.618,2.319,19.470,-6.653
0.210,-0.800,-0.698,-0.854,18.188,-5.554
0.206,-0.828,-0.743,0.427,18.127,-2.136
0.175,-0.828,-0.769,3.235,16.418,1.221
0.152,-0.803,-0.773,6.287,14.038,3.235
0.131,-0.800,-0.793,8.118,11.475,4.700
0.120,-0.786,-0.791,8.240,8.606,5.737
0.128,-0.753,-0.813,8.545,3.967,7.324
0.148,-0.743,-0.845,7.385,-1.709,9.216
0.164,-0.730,-0.867,5.249,-6.592,10.193
0.184,-0.700,-0.889,3.601,-9.399,11.047
0.205,-0.647,-0.875,2.380,-12.390,12.207
0.209,-0.602,-0.851,3.357,-18.372,13.123
0.224,-0.585,-0.829,4.944,-25.085,12.573
0.231,-0.568,-0.829,6.836,-32.410,10.742
0.227,-0.564,-0.833,9.277,-33.203,9.521
0.233,-0.564,-0.821,12.634,-28.381,9.338
0.254,-0.582,-0.826,14.404,-22.461,8.545
0.263,-0.589,-0.823,13.733,-19.470,7.690
0.274,-0.585,-0.805,12.329,-18.066,7.568
0.283,-0.589,-0.792,11.230,-15.686,7.385
0.283,-0.606,-0.771,11.597,-12.695,6.775
0.294,-0.616,-0.772,12.085,-9.277,6.042
0.288,-0.619,-0.756,10.925,-7.690,5.432
0.279,-0.611,-0.724,8.362,-7.019,4.150
0.301,-0.623,-0.710,6.592,-5.859,1.892
0.328,-0.659,-0.726,7.019,-5.005,0.305
0.332,-0.701,-0.745,7.935,-4.700,0.549
0.327,-0.731,-0.758,7.446,-5.066,2.197
0.313,-0.745,-0.772,5.310,-6.409,4.883
0.300,-0.750,-0.792,2.441,-8.423,8.301
0.276,-0.735,-0.807,0.671,-10.071,12.390
0.244,-0.705,-0.809,-0.488,-10.559,16.052
0.227,-0.663,-0.815,-2.014,-10.254,17.822
0.220,-0.625,-0.826,-2.869,-9.949,17.700
0.236,-0.590,-0.833,-2.991,-10.498,16.296
0.259,-0.563,-0.823,-1.770,-11.230,14.404
0.276,-0.544,-0.798,0.305,-11.475,12.451
0.296,-0.540,-0.779,2.136,-11.902,9.705
0.325,-0.548,-0.770,3.113,-12.573,6.897
0.334,-0.558,-0.757,5.127,-13.977,5.066
0.335,-0.572,-0.736,6.531,-15.503,3.662
0.338,-0.599,-0.723,6.348,-16.235,2.319
0.358,-0.626,-0.734,6.042,-16.235,2.197
0.359,-0.641,-0.726,6.165,-16.724,3.174
0.331,-0.647,-0.710,6.836,-17.151,5.066
0.315,-0.647,-0.700,7.141,-15.991,7.019
0.159,0.399,2.174,-86.365,71.472,-21.851
0.117,0.428,2.252,-103.149,92.773,-41.077
0.054,0.448,2.358,-119.202,116.394,-63.538
0.011,0.443,2.443,-136.719,142.151,-88.562
-0.041,0.417,2.509,-154.846,169.800,-114.197
-0.040,0.311,2.484,-171.204,196.472,-137.939
0.071,0.178,2.409,-186.035,222.107,-157.043
0.154,0.109,2.464,-192.749,243.713,-168.335
0.168,0.067,2.522,-187.561,262.207,-174.500
0.177,0.003,2.562,-179.687,280.029,-176.880
0.157,-0.007,2.617,-171.997,300.354,-174.866
0.094,0.026,2.673,-172.729,317.810,-173.279
0.059,0.004,2.732,-184.875,328.064,-175.964
-0.022,0.030,2.827,-193.909,341.431,-180.054
-0.129,0.081,2.836,-196.167,359.314,-185.608
-0.221,0.069,2.654,-198.914,378.601,-191.833
-0.235,0.036,2.414,-201.416,398.743,-199.036
-0.317,0.050,2.187,-203.552,407.288,-205.872
-0.426,0.090,1.973,-204.285,405.212,-213.196
-0.504,0.175,1.818,-199.707,407.471,-222.595
-0.614,0.236,1.611,-187.134,412.903,-232.788
-0.711,0.228,1.390,-173.523,413.574,-246.887
-0.809,0.201,1.196,-164.795,410.706,-260.193
-0.862,0.228,1.030,-154.846,410.156,-270.813
-0.904,0.240,0.876,-144.714,406.738,-280.029
-0.985,0.263,0.788,-136.169,400.146,-287.598
-1.133,0.229,0.653,-127.075,392.578,-294.800
-1.245,0.205,0.498,-124.939,383.179,-305.603
-1.328,0.150,0.350,-129.211,373.901,-319.641
-1.402,0.074,0.235,-126.099,367.798,-329.834
