aX,aY,aZ,gX,gY,gZ
-0.138,0.287,-0.392,61.646,114.441,-6.042
-0.107,0.206,-0.352,37.903,106.689,-2.747
-0.068,0.136,-0.290,21.545,101.746,0.793
-0.028,0.054,-0.222,16.113,99.609,2.502
-0.002,-0.032,-0.164,22.522,97.107,3.479
0.026,-0.089,-0.118,37.598,93.628,7.507
0.058,-0.123,-0.094,55.725,90.271,13.916
0.087,-0.128,-0.068,67.993,86.548,20.630
0.103,-0.132,-0.061,70.679,82.947,27.039
0.095,-0.059,-0.050,63.293,76.721,33.875
0.130,0.012,-0.009,48.889,67.627,37.903
0.154,0.082,0.022,28.625,58.105,37.231
0.166,0.152,0.075,4.944,49.194,31.921
0.205,0.147,0.140,-17.151,38.879,22.827
0.242,0.107,0.251,-34.790,30.151,11.597
0.306,0.014,0.358,-40.588,26.611,1.099
0.384,-0.101,0.447,-34.729,27.893,-5.615
0.405,-0.188,0.488,-21.118,31.616,-8.850
0.407,-0.230,0.501,-5.859,34.302,-9.094
0.418,-0.244,0.464,7.202,36.316,-6.714
0.410,-0.234,0.412,16.235,37.354,-3.784
0.414,-0.223,0.376,21.790,33.081,-1.404
0.410,-0.204,0.370,20.996,25.024,0.610
0.400,-0.193,0.388,16.296,15.015,2.258
0.431,-0.194,0.427,10.681,3.784,2.930
0.437,-0.184,0.499,4.272,-5.493,2.319
0.473,-0.184,0.584,-2.319,-12.329,0.610
0.503,-0.200,0.687,-6.226,-15.198,-1.221
0.551,-0.228,0.777,-5.310,-11.841,-2.869
0.564,-0.264,0.813,-2.258,-4.395,-5.493
0.585,-0.291,0.788,-0.305,4.822,-7.019
0.586,-0.292,0.734,-1.892,13.306,-5.676
0.577,-0.270,0.683,-6.714,19.531,-3.174
0.567,-0.264,0.625,-13.611,23.315,-0.732
0.550,-0.262,0.569,-21.545,23.560,0.916
0.531,-0.266,0.526,-27.527,20.081,2.197
0.528,-0.272,0.512,-29.968,12.939,2.380
0.519,-0.287,0.506,-28.076,4.395,2.014
0.515,-0.290,0.518,-24.841,-3.845,2.319
0.520,-0.276,0.575,-20.203,-11.047,2.930
0.536,-0.244,0.658,-10.498,-16.174,2.747
0.558,-0.219,0.709,4.517,-16.602,0.732
0.559,-0.208,0.722,19.714,-13.794,-2.747
0.567,-0.204,0.725,29.663,-11.597,-4.944
0.579,-0.215,0.732,32.410,-10.803,-6.348
0.572,-0.219,0.738,29.114,-11.658,-6.714
0.557,-0.224,0.744,21.301,-13.794,-6.531
0.541,-0.232,0.757,11.658,-16.846,-7.446
0.528,-0.255,0.776,3.418,-20.569,-9.277
0.521,-0.278,0.786,-1.770,-23.987,-10.986
0.519,-0.290,0.818,-4.578,-27.283,-11.963
0.539,-0.307,0.872,-4.456,-29.663,-12.756
0.558,-0.346,0.915,0.122,-28.259,-14.160
0.577,-0.400,0.936,8.057,-23.254,-14.832
0.588,-0.436,0.936,16.968,-17.334,-13.062
0.576,-0.441,0.924,23.315,-11.108,-8.240
0.559,-0.407,0.905,25.269,-5.798,-2.136
0.546,-0.361,0.885,23.132,-2.747,3.662
0.540,-0.323,0.867,17.761,-0.732,8.240
0.536,-0.293,0.843,9.155,0.488,11.902
0.526,-0.267,0.819,-1.709,1.099,14.832
0.513,-0.253,0.783,-12.634,0.488,16.724
0.508,-0.240,0.757,-21.240,-1.282,16.968
0.513,-0.237,0.744,-25.330,-3.479,15.259
0.516,-0.246,0.729,-24.353,-5.371,12.207
0.523,-0.247,0.740,-19.287,-7.751,8.850
0.543,-0.268,0.772,-9.949,-9.644,5.249
0.547,-0.299,0.790,1.099,-8.911,1.953
0.549,-0.313,0.788,11.475,-6.409,0.427
0.547,-0.319,0.786,19.470,-4.517,0.305
0.542,-0.316,0.773,24.780,-2.747,0.854
0.531,-0.312,0.736,26.062,-1.160,2.441
0.532,-0.292,0.705,22.705,-1.221,5.859
0.524,-0.264,0.686,15.320,-2.136,9.583
-0.496,-0.677,1.880,-50.720,15.503,37.170
-0.458,-0.805,2.105,-41.321,27.588,46.082
-0.431,-0.761,2.299,-30.945,47.607,61.157
-0.450,-0.623,2.475,-27.832,78.491,78.918
-0.510,-0.415,2.478,-42.358,110.535,94.910
-0.539,-0.187,2.406,-71.411,135.437,108.948
-0.561,-0.057,2.326,-102.173,156.189,119.446
-0.514,0.076,2.228,-123.108,171.814,122.620
-0.498,0.289,2.122,-131.042,183.350,123.657
-0.479,0.442,2.058,-126.709,192.261,120.605
-0.511,0.617,1.967,-111.145,194.397,110.046
-0.548,0.767,1.937,-78.491,182.678,87.769
-0.547,0.891,1.975,-29.846,161.438,60.120
-0.492,1.043,2.105,22.583,140.381,32.959
-0.444,1.099,2.306,70.251,127.625,9.277
-0.394,1.028,2.484,103.027,126.160,-8.545
-0.382,1.001,2.645,119.873,131.958,-17.883
-0.364,1.118,2.773,123.718,143.433,-15.564
-0.386,1.305,2.787,115.601,159.058,-8.728
-0.411,1.458,2.715,98.755,175.720,-4.761
-0.495,1.625,2.573,79.712,190.002,-6.775
-0.558,1.795,2.384,67.810,195.618,-16.602
-0.571,1.887,2.174,67.566,192.627,-30.273
-0.590,1.982,1.955,74.158,185.852,-42.053
-0.587,2.055,1.746,85.815,178.955,-52.429
-0.590,2.065,1.549,101.257,170.776,-64.209
-0.592,2.004,1.402,117.310,161.499,-75.500
-0.575,1.941,1.269,129.883,151.794,-84.595
-0.569,1.913,1.164,137.512,143.250,-89.722
-0.565,1.907,1.064,142.944,137.634,-91.797
-0.582,1.871,0.932,146.179,138.428,-93.323
-0.615,1.797,0.735,145.874,143.555,-92.468
-0.634,1.724,0.521,147.888,146.912,-89.539
-0.637,1.646,0.307,152.710,144.958,-90.210
-0.656,1.482,0.112,157.288,139.404,-94.238
-0.637,1.297,0.018,163.574,129.700,-96.863
-0.557,1.166,0.033,169.312,116.150,-95.764
-0.512,1.075,0.030,168.945,106.445,-91.370
-0.482,1.028,-0.019,158.569,106.628,-81.787
-0.469,0.977,-0.086,142.761,110.229,-69.580
-0.427,0.859,-0.184,124.268,112.915,-59.570
-0.431,0.721,-0.314,106.567,112.549,-50.049
-0.412,0.600,-0.439,97.839,108.826,-40.894
-0.408,0.565,-0.580,100.281,102.783,-36.926
-0.425,0.515,-0.694,105.896,93.079,-40.039
-0.400,0.443,-0.777,112.061,82.397,-46.082
-0.357,0.334,-0.842,115.295,72.388,-53.040
-0.311,0.193,-0.812,113.525,54.077,-56.946
-0.252,0.058,-0.726,107.666,36.926,-56.702
-0.207,-0.053,-0.603,95.398,22.339,-50.842
-0.158,-0.122,-0.448,80.505,10.742,-42.603
-0.089,-0.215,-0.259,74.707,5.554,-35.461
-0.052,-0.305,-0.125,76.538,7.690,-29.785
-0.020,-0.405,-0.032,75.745,13.062,-22.156
0.033,-0.422,0.046,68.054,19.226,-11.353
0.052,-0.283,0.151,53.223,26.489,-1.343
0.080,-0.110,0.213,40.405,34.668,3.235
0.112,-0.047,0.208,32.043,43.701,-1.709
0.141,-0.103,0.183,23.682,50.415,-10.315
0.192,-0.151,0.160,14.832,51.270,-16.907
0.227,-0.140,0.151,8.484,47.668,-18.188
0.253,-0.111,0.209,2.991,41.565,-17.273
0.292,-0.097,0.328,-2.686,34.668,-16.418
0.307,-0.091,0.412,-7.568,29.541,-17.639
0.347,-0.208,0.576,-8.911,28.076,-20.996
0.383,-0.296,0.640,-5.554,29.785,-22.949
0.395,-0.353,0.659,3.784,34.851,-21.118
0.437,-0.364,0.670,17.456,39.856,-17.578
0.443,-0.346,0.683,28.870,42.114,-15.076
0.450,-0.349,0.702,35.461,44.373,-14.160
0.466,-0.346,0.705,36.133,46.204,-13.672
0.489,-0.339,0.735,29.358,46.570,-14.160
0.517,-0.380,0.742,16.602,48.523,-14.587
0.535,-0.444,0.721,1.160,52.673,-12.512
0.543,-0.497,0.717,-10.620,56.946,-8.057
0.525,-0.513,0.670,-17.334,59.204,-3.845
0.544,-0.494,0.640,-16.907,57.373,0.000
0.551,-0.465,0.623,-9.338,52.673,3.113
0.566,-0.431,0.616,1.465,48.218,5.493
0.582,-0.361,0.619,12.390,43.884,7.629
0.598,-0.319,0.619,18.982,40.588,7.690
0.587,-0.279,0.627,21.973,37.354,7.324
0.598,-0.258,0.652,23.560,32.837,6.897
0.597,-0.227,0.647,20.569,28.564,7.629
0.596,-0.215,0.624,11.841,24.536,9.705
0.591,-0.241,0.594,1.526,20.386,9.766
0.582,-0.239,0.569,-5.493,15.137,8.484
0.578,-0.237,0.547,-6.897,8.301,6.042
0.568,-0.276,0.560,-4.700,2.014,2.197
0.584,-0.317,0.608,0.977,-2.930,-2.319
0.594,-0.345,0.635,13.367,-6.531,-5.920
0.590,-0.391,0.657,27.710,-8.423,-9.033
0.596,-0.416,0.679,37.476,-10.071,-9.521
0.603,-0.412,0.714,40.527,-11.902,-7.874
0.602,-0.394,0.746,36.743,-11.963,-5.188
0.610,-0.417,0.759,26.306,-10.071,-2.258
0.580,-0.414,0.748,10.498,-8.057,2.197
0.586,-0.401,0.764,-2.808,-8.118,6.897
0.590,-0.387,0.780,-9.277,-9.521,10.864
0.586,-0.344,0.813,-9.033,-8.667,13.733
0.597,-0.313,0.814,-4.089,-6.714,13.611
0.604,-0.302,0.782,1.221,-4.028,11.414
0.603,-0.298,0.754,6.714,-2.014,8.789
0.607,-0.307,0.730,10.132,-1.465,7.080
0.608,-0.297,0.709,10.498,-1.282,6.409
0.610,-0.295,0.692,9.766,-1.343,5.005
0.616,-0.306,0.684,8.789,-1.648,3.906
0.620,-0.313,0.679,6.897,-1.038,3.906
0.613,-0.307,0.676,6.409,0.122,3.845
0.613,-0.314,0.657,7.141,2.136,4.395
0.612,-0.323,0.625,8.057,4.211,5.005
0.601,-0.323,0.595,6.958,5.371,6.165
0.599,-0.319,0.580,4.883,5.371,7.690
0.595,-0.314,0.568,2.441,5.066,8.240
0.595,-0.323,0.555,-0.793,3.845,7.507
0.591,-0.338,0.547,-3.296,2.258,7.019
0.590,-0.353,0.556,-5.249,0.244,7.080
0.585,-0.351,0.577,-7.629,-1.282,7.935
0.579,-0.322,0.593,-9.216,-1.404,9.583
-0.778,-0.677,1.905,91.797,-8.118,16.357
-0.780,-0.909,2.111,69.641,9.094,28.992
-0.833,-1.068,2.269,31.311,33.203,52.856
-0.885,-1.060,2.387,-15.442,59.021,83.862
-0.962,-0.928,2.426,-63.416,83.313,110.474
-1.025,-0.689,2.446,-102.722,102.173,127.197
-1.054,-0.410,2.474,-115.417,111.694,131.226
-1.015,-0.059,2.539,-93.628,109.497,123.352
-1.026,0.396,2.667,-43.091,98.450,106.262
-1.025,0.786,2.957,25.269,81.238,79.163
-0.900,0.950,3.360,94.360,63.110,46.570
-0.850,0.962,3.876,143.188,53.650,20.203
-0.770,0.914,4.000,160.522,66.162,13.000
-0.756,0.981,4.000,147.522,104.309,24.170
-0.868,1.149,4.000,114.929,156.494,42.908
-1.019,1.411,4.000,78.491,204.956,57.495
-1.112,1.777,3.658,52.917,238.831,62.744
-1.261,2.103,3.169,40.466,262.817,57.617
-1.369,2.310,2.583,30.884,281.433,44.678
-1.410,2.489,1.984,26.428,287.842,27.100
-1.412,2.613,1.312,34.607,280.396,5.127
-1.386,2.699,0.763,59.143,262.207,-15.747
-1.356,2.703,0.418,103.882,231.812,-38.391
-1.299,2.524,0.238,160.339,193.848,-61.279
-1.166,2.273,0.199,204.163,155.762,-76.477
-1.051,2.061,0.301,222.839,121.277,-80.017
-0.957,1.911,0.376,220.947,102.783,-74.585
-0.871,1.782,0.340,202.942,102.783,-63.843
-0.774,1.685,0.233,175.415,113.098,-53.467
-0.725,1.597,0.051,144.592,126.099,-45.837
-0.694,1.515,-0.153,119.080,137.878,-41.565
-0.645,1.384,-0.366,103.760,145.264,-40.955
-0.613,1.210,-0.578,93.506,147.461,-42.114
-0.593,1.028,-0.747,87.280,142.761,-41.809
-0.537,0.894,-0.865,87.463,129.883,-39.795
-0.467,0.800,-0.924,88.745,112.915,-37.659
-0.402,0.694,-0.937,89.294,94.360,-35.400
-0.351,0.633,-0.896,89.294,75.012,-31.250
-0.270,0.581,-0.779,92.957,57.861,-26.733
-0.199,0.555,-0.678,100.891,46.448,-24.292
-0.154,0.546,-0.575,109.680,42.603,-24.048
-0.095,0.519,-0.478,115.173,41.809,-25.085
-0.020,0.479,-0.361,113.525,42.664,-28.015
0.043,0.400,-0.233,108.276,49.744,-31.860
0.054,0.299,-0.144,101.868,61.890,-34.424
0.049,0.180,-0.094,93.384,74.646,-34.668
0.063,0.057,-0.049,81.604,84.290,-31.738
0.071,-0.043,-0.036,66.895,92.285,-24.780
0.016,-0.112,-0.038,50.232,97.656,-15.442
-0.032,-0.126,-0.061,36.621,97.168,-6.165
-0.038,-0.099,-0.055,29.724,89.905,0.854
-0.026,-0.066,-0.031,29.419,78.918,4.211
0.006,-0.041,0.009,36.133,69.031,2.136
0.054,-0.028,0.061,50.476,60.364,-1.343
0.093,-0.005,0.130,63.599,51.880,-3.906
0.120,-0.012,0.189,65.918,46.143,-8.545
0.157,-0.061,0.252,56.885,42.603,-13.062
0.185,-0.101,0.275,41.321,38.757,-15.198
0.210,-0.162,0.289,23.254,34.180,-13.733
0.224,-0.193,0.310,5.676,31.067,-11.719
0.223,-0.249,0.311,-8.057,28.442,-9.033
0.224,-0.273,0.289,-20.142,24.902,-3.723
0.209,-0.246,0.272,-31.677,20.142,3.540
0.192,-0.199,0.298,-39.429,12.573,8.606
0.198,-0.146,0.392,-38.574,3.540,8.240
0.227,-0.123,0.519,-24.902,-3.479,1.465
0.249,-0.166,0.618,-2.930,-6.165,-9.521
0.268,-0.226,0.705,16.602,-6.592,-19.714
0.302,-0.240,0.792,25.208,-5.066,-23.987
0.339,-0.245,0.862,22.461,-1.343,-25.330
0.372,-0.278,0.904,13.367,6.714,-26.855
0.364,-0.306,0.913,2.075,16.479,-27.344
0.370,-0.369,0.919,-5.615,24.475,-25.269
0.375,-0.400,0.901,-10.376,29.114,-22.034
0.361,-0.403,0.881,-13.916,33.325,-17.639
0.348,-0.374,0.869,-16.113,35.767,-12.329
0.357,-0.346,0.854,-15.869,36.194,-8.423
0.349,-0.336,0.831,-13.733,35.828,-5.859
0.364,-0.340,0.814,-11.353,34.485,-3.906
0.352,-0.343,0.791,-10.803,31.433,-1.831
0.364,-0.359,0.758,-8.911,27.588,0.427
0.381,-0.363,0.730,-2.869,21.729,2.991
0.384,-0.322,0.722,6.836,14.221,5.615
0.392,-0.265,0.728,17.151,5.432,7.080
0.399,-0.225,0.738,22.278,-1.892,6.470
0.404,-0.229,0.754,23.865,-7.629,4.761
0.414,-0.257,0.772,23.071,-13.794,3.113
0.415,-0.294,0.783,21.851,-19.409,2.563
0.421,-0.324,0.791,19.958,-23.682,4.517
0.413,-0.346,0.797,18.250,-28.015,8.057
0.405,-0.343,0.821,16.785,-32.654,12.695
0.396,-0.317,0.863,17.822,-36.621,17.456
0.395,-0.271,0.916,21.545,-38.269,20.264
0.394,-0.245,0.964,28.931,-37.415,19.836
0.401,-0.203,0.986,36.682,-35.095,16.724
0.416,-0.202,0.997,40.405,-32.166,12.939
0.426,-0.228,1.000,37.842,-27.283,9.705
0.437,-0.242,1.008,31.372,-21.240,8.606
0.436,-0.229,1.001,24.048,-14.832,9.155
0.428,-0.209,0.981,15.808,-7.996,9.888
0.409,-0.197,0.944,5.371,-2.563,10.498
0.399,-0.178,0.902,-4.822,2.258,10.986
0.389,-0.161,0.875,-11.963,4.822,10.742
0.394,-0.174,0.858,-14.587,5.615,9.033
0.391,-0.195,0.829,-11.963,5.432,7.080
0.391,-0.216,0.797,-7.019,4.089,6.226
0.396,-0.216,0.781,-1.221,1.648,6.470
0.398,-0.204,0.785,4.333,-1.282,6.714
0.397,-0.195,0.788,9.644,-2.991,6.531
0.398,-0.188,0.787,13.672,-3.357,5.920
0.406,-0.190,0.778,17.273,-3.662,4.700
0.422,-0.187,0.783,18.616,-3.601,4.639
0.428,-0.182,0.797,17.456,-3.174,4.578
0.425,-0.180,0.799,14.832,-1.892,4.211
0.423,-0.193,0.790,10.925,-0.305,3.784
0.412,-0.210,0.780,5.737,0.366,3.174
0.398,-0.227,0.778,1.404,0.305,2.869
0.382,-0.241,0.791,-0.366,-0.488,2.502
0.383,-0.264,0.819,0.916,-1.892,1.343
-0.690,-0.132,1.721,-64.148,97.839,98.999
-0.708,-0.050,1.775,-73.730,108.765,107.117
-0.718,0.083,1.820,-81.665,118.713,113.770
-0.728,0.211,1.902,-84.473,125.977,115.479
-0.686,0.273,1.994,-79.346,131.409,108.398
-0.658,0.264,2.054,-64.148,136.047,94.727
-0.664,0.222,2.093,-39.307,138.489,78.247
-0.619,0.174,2.099,-8.484,138.062,63.293
-0.612,0.216,2.132,23.376,134.460,52.612
-0.628,0.276,2.199,51.208,127.075,42.358
-0.595,0.309,2.268,68.481,119.385,32.410
-0.594,0.405,2.357,73.120,115.234,26.611
-0.622,0.540,2.479,70.251,114.807,24.414
-0.649,0.694,2.616,61.157,117.676,22.766
-0.671,0.869,2.737,48.950,125.549,20.386
-0.714,1.029,2.791,41.077,137.695,15.808
-0.761,1.231,2.813,45.532,148.010,8.057
-0.781,1.424,2.773,64.941,156.372,-0.488
-0.850,1.575,2.662,91.248,166.138,-9.705
-0.943,1.705,2.511,115.295,175.293,-18.738
-1.001,1.795,2.358,133.911,179.626,-26.611
-1.023,1.824,2.179,144.958,181.030,-32.715
-1.069,1.844,2.021,146.423,182.434,-38.757
-1.129,1.779,1.861,145.447,182.556,-47.791
-1.161,1.670,1.717,145.874,181.091,-55.908
-1.156,1.571,1.588,148.926,178.772,-59.387
-1.151,1.484,1.480,152.344,176.453,-57.495
-1.139,1.421,1.386,153.442,177.612,-51.514
-1.117,1.367,1.293,151.123,184.448,-41.748
-1.094,1.293,1.173,143.738,195.984,-30.884
-1.053,1.176,0.999,131.714,212.524,-20.325
-1.036,1.059,0.771,121.948,232.849,-9.399
-1.053,0.960,0.521,120.239,252.136,0.610
-1.069,0.879,0.261,127.991,268.250,8.911
-1.067,0.886,-0.030,141.663,277.588,15.198
-1.031,0.913,-0.251,156.067,276.306,17.700
-0.979,0.946,-0.479,163.513,268.860,14.648
-0.936,0.949,-0.715,158.997,257.874,6.836
-0.860,0.927,-0.931,140.320,241.211,-1.587
-0.782,0.821,-1.131,108.398,216.675,-10.864
-0.691,0.684,-1.274,69.580,186.768,-19.653
-0.585,0.541,-1.345,32.959,151.794,-23.499
-0.478,0.408,-1.363,4.272,118.042,-22.827
-0.374,0.334,-1.320,-14.648,86.792,-20.081
-0.282,0.316,-1.199,-21.057,58.899,-17.639
-0.160,0.306,-1.052,-13.977,36.377,-16.663
-0.060,0.322,-0.894,-1.038,20.508,-17.334
0.010,0.356,-0.745,11.597,10.010,-19.470
0.059,0.360,-0.611,17.090,3.113,-21.179
0.102,0.309,-0.474,13.062,-2.075,-21.667
0.121,0.240,-0.327,0.977,-5.737,-19.348
0.121,0.184,-0.183,-14.099,-9.399,-15.686
0.151,0.112,-0.041,-26.306,-12.146,-12.695
0.200,0.001,0.075,-30.334,-12.817,-10.254
0.223,-0.117,0.151,-24.963,-12.024,-7.751
0.239,-0.203,0.226,-10.742,-12.146,-4.272
0.242,-0.229,0.323,7.812,-16.235,1.648
0.254,-0.162,0.451,24.902,-22.339,9.216
0.285,-0.094,0.587,35.461,-26.794,13.000
0.285,-0.003,0.714,36.316,-26.672,11.414
0.301,0.015,0.781,29.419,-23.499,5.737
0.331,0.002,0.824,15.381,-19.775,-1.099
0.371,-0.040,0.854,-0.427,-14.404,-6.287
0.394,-0.114,0.849,-14.343,-8.240,-10.681
0.428,-0.208,0.831,-25.024,-3.052,-12.207
0.443,-0.266,0.821,-29.724,0.610,-12.146
0.431,-0.324,0.784,-30.518,4.822,-10.559
0.427,-0.367,0.760,-29.175,6.592,-7.019
0.428,-0.380,0.751,-24.292,7.141,-3.052
0.422,-0.368,0.738,-14.099,8.057,1.343
0.411,-0.333,0.734,-2.563,8.423,5.310
0.408,-0.287,0.741,6.348,8.301,8.179
0.409,-0.212,0.751,10.681,7.812,10.071
0.409,-0.138,0.760,10.681,6.104,10.315
0.421,-0.083,0.759,5.737,3.662,7.874
0.433,-0.055,0.771,-2.380,0.793,3.845
0.437,-0.045,0.784,-10.315,-2.319,-0.366
0.443,-0.053,0.795,-15.930,-5.005,-3.967
0.440,-0.065,0.812,-18.311,-8.057,-6.836
0.435,-0.070,0.829,-18.311,-11.047,-9.705
0.418,-0.108,0.837,-14.832,-13.611,-12.085
0.409,-0.183,0.826,-8.911,-15.137,-13.855
0.412,-0.245,0.825,2.808,-17.639,-14.221
0.405,-0.300,0.828,20.813,-21.362,-12.695
0.409,-0.333,0.831,37.964,-24.475,-8.911
0.412,-0.328,0.841,49.805,-27.832,-5.249
0.410,-0.300,0.868,56.458,-31.250,-2.075
0.410,-0.255,0.904,58.289,-33.752,1.282
0.413,-0.202,0.944,53.833,-33.569,3.662
0.411,-0.155,0.975,42.664,-31.311,2.991
0.409,-0.136,0.991,28.870,-26.855,0.977
0.400,-0.140,0.975,16.235,-20.691,-1.831
0.401,-0.163,0.945,6.104,-13.977,-3.967
0.404,-0.182,0.914,-1.709,-8.911,-4.761
0.407,-0.203,0.900,-5.920,-6.592,-5.005
0.414,-0.232,0.881,-8.545,-6.287,-4.517
0.420,-0.270,0.871,-11.108,-7.202,-2.930
0.422,-0.309,0.860,-13.123,-8.240,0.122
0.420,-0.328,0.858,-11.963,-9.766,4.517
0.419,-0.324,0.862,-6.897,-11.169,9.155
0.416,-0.302,0.874,1.404,-12.085,12.878
0.414,-0.278,0.881,11.475,-11.841,15.686
0.418,-0.243,0.891,18.860,-10.681,18.433
0.418,-0.198,0.890,21.179,-7.996,20.752
0.422,-0.145,0.885,18.555,-5.249,21.729
0.423,-0.099,0.871,11.536,-2.747,22.156
0.424,-0.069,0.849,1.221,-0.244,21.423
0.437,-0.051,0.836,-9.216,1.648,19.592
0.448,-0.042,0.830,-17.395,3.418,17.090
0.443,-0.036,0.820,-22.888,5.493,14.648
0.439,-0.049,0.800,-27.893,7.202,12.756
0.438,-0.058,0.784,-33.142,8.362,11.597
0.431,-0.070,0.769,-36.438,8.972,10.925
0.433,-0.089,0.741,-35.889,9.155,10.315
0.427,-0.101,0.702,-30.701,8.057,10.437
0.413,-0.088,0.672,-20.996,4.883,10.803
0.406,-0.072,0.655,-9.033,-0.488,10.925
0.411,-0.053,0.659,2.869,-6.409,10.315
0.410,-0.026,0.687,12.573,-12.695,9.155
-0.552,-0.128,2.077,23.071,46.997,8.484
-0.528,-0.157,2.225,20.508,67.322,23.132
-0.528,-0.110,2.303,3.479,95.032,43.518
-0.563,0.001,2.319,-27.405,124.512,66.833
-0.624,0.156,2.259,-67.078,152.039,86.548
-0.648,0.308,2.146,-105.225,173.706,97.839
-0.661,0.464,1.946,-133.118,186.584,99.487
-0.678,0.638,1.739,-143.494,186.829,92.285
-0.648,0.835,1.594,-127.380,172.119,74.829
-0.619,1.044,1.503,-82.581,145.569,47.913
-0.605,1.207,1.516,-19.104,113.403,14.954
-0.569,1.301,1.642,44.128,81.238,-17.883
-0.507,1.287,1.867,98.999,51.514,-47.974
-0.439,1.132,2.100,137.939,30.334,-72.754
-0.457,0.949,2.366,157.959,21.667,-85.327
-0.444,0.820,2.599,165.344,21.973,-82.397
-0.489,0.755,2.797,166.504,29.602,-71.289
-0.503,0.695,2.915,166.687,41.321,-58.594
-0.554,0.723,2.957,163.147,59.998,-41.077
-0.614,0.850,2.951,158.081,83.130,-22.461
-0.666,1.041,2.864,155.396,108.765,-6.042
-0.727,1.286,2.672,150.757,135.559,6.958
-0.788,1.543,2.415,137.817,159.668,14.221
-0.838,1.754,2.143,120.850,177.368,15.137
-0.879,1.916,1.801,104.736,190.674,11.841
-0.883,2.037,1.444,95.947,199.097,7.507
-0.865,2.093,1.115,95.093,201.660,0.366
-0.839,2.109,0.858,104.126,197.021,-8.972
-0.808,2.073,0.682,121.765,188.354,-19.653
-0.756,1.983,0.551,144.165,179.443,-29.419
-0.703,1.859,0.470,163.635,172.913,-35.339
-0.685,1.713,0.427,176.025,169.678,-36.987
-0.683,1.526,0.367,179.993,169.800,-34.790
-0.656,1.329,0.319,177.368,170.227,-28.992
-0.616,1.169,0.266,173.279,170.959,-19.348
-0.593,1.021,0.245,170.715,172.058,-7.874
-0.584,0.903,0.196,167.908,175.232,3.845
-0.569,0.829,0.156,162.842,179.199,15.686
-0.555,0.820,0.073,156.677,183.167,25.452
-0.569,0.864,-0.069,150.269,187.683,30.701
-0.580,0.911,-0.226,143.738,189.880,28.442
-0.583,0.916,-0.465,135.925,187.134,19.409
-0.562,0.839,-0.608,127.625,175.842,6.042
-0.480,0.700,-0.711,122.620,158.691,-5.798
-0.405,0.509,-0.817,116.699,142.517,-15.198
-0.318,0.324,-0.911,108.093,126.221,-19.958
-0.252,0.212,-0.959,95.825,107.849,-18.127
-0.188,0.133,-0.982,82.520,91.064,-13.428
-0.134,0.056,-0.989,68.970,76.416,-8.728
-0.079,-0.013,-0.955,56.030,61.523,-5.005
-0.001,-0.065,-0.876,47.668,48.157,-0.610
0.064,-0.100,-0.760,45.288,38.574,5.310
0.142,-0.102,-0.652,49.011,34.180,10.376
0.189,-0.121,-0.529,56.519,32.471,12.695
0.217,-0.128,-0.409,62.317,31.799,14.221
0.246,-0.146,-0.279,62.195,33.875,17.395
0.259,-0.159,-0.169,55.176,39.185,22.583
0.245,-0.184,-0.098,45.410,45.166,27.466
0.280,-0.192,-0.091,34.241,49.255,31.189
0.245,-0.169,-0.121,21.545,49.988,34.302
0.229,-0.124,-0.102,7.874,42.725,36.072
0.223,-0.092,-0.076,-4.822,28.748,34.302
0.216,-0.089,0.010,-13.428,11.169,29.114
0.263,-0.117,0.149,-14.465,-8.301,22.461
0.297,-0.129,0.323,-9.705,-24.902,14.648
0.332,-0.161,0.515,1.587,-36.072,8.179
0.422,-0.211,0.755,17.395,-41.504,3.052
0.472,-0.267,0.908,32.288,-38.147,-0.488
0.505,-0.333,0.996,42.358,-27.344,-1.343
0.527,-0.373,1.027,42.847,-14.832,2.136
0.552,-0.380,1.034,33.325,-2.258,9.949
0.535,-0.344,0.995,17.578,11.597,18.433
0.528,-0.298,0.927,2.075,23.254,24.963
0.509,-0.246,0.843,-10.925,31.311,28.564
0.496,-0.209,0.749,-20.874,34.912,27.588
0.497,-0.201,0.659,-26.611,33.508,22.583
0.504,-0.213,0.595,-28.076,27.283,15.686
0.533,-0.235,0.597,-27.405,18.860,8.545
0.575,-0.270,0.650,-20.996,11.292,2.930
0.606,-0.302,0.690,-9.644,7.507,0.061
0.624,-0.307,0.716,0.122,7.080,1.160
0.613,-0.299,0.707,6.287,7.629,3.479
0.614,-0.296,0.692,7.996,7.507,6.348
0.612,-0.294,0.679,6.287,4.883,9.338
0.599,-0.281,0.687,3.296,1.099,12.268
0.581,-0.266,0.689,0.916,-2.991,15.076
0.569,-0.231,0.681,-1.648,-8.118,16.663
0.560,-0.207,0.673,-3.662,-14.648,16.602
0.556,-0.174,0.679,-5.737,-22.278,15.259
0.558,-0.147,0.718,-7.507,-30.212,12.329
0.571,-0.132,0.782,-6.714,-35.767,8.057
0.591,-0.137,0.848,-2.014,-36.865,2.625
0.608,-0.166,0.891,7.141,-33.630,-2.380
0.598,-0.190,0.900,16.418,-28.564,-5.676
0.594,-0.214,0.909,23.193,-23.621,-7.507
0.586,-0.240,0.905,27.405,-18.921,-7.751
0.575,-0.249,0.894,28.870,-15.381,-6.348
0.566,-0.252,0.875,26.794,-13.000,-4.456
0.559,-0.250,0.856,22.034,-11.536,-2.563
0.550,-0.237,0.822,16.907,-10.376,-0.061
